keyword,headline,publication,date,url 
Jio,Jio Financial shares rise 6% as top Nifty gainer on foray into loans against securities,Moneycontrol,2025-04-08 10:34:15,https://news.google.com./read/CBMi4wFBVV95cUxNQnYtLV9YdTFCQjYxSjN4V3lfeU1tTXRjQnN6aV9WSUtjYS1JRzhNVnNUcEtYS0hmeXNDdHI5VGxSekFOT1dJbnVreDZHa0dCRklPY2hQbHN0X3lnR01ndllidzlIUGdSdUF3eFV2VzhJbWE1S0c0RTZwWnZLby15UExxZVRLZS1rdm5ZTzFfNXhuSnRwaWkxRE1XZzl2ODlwa2VWZHBVZDU0OUMwQURLLTBKOHRCX3o1a2dRdUVNZUxWS3c3cmlwd3A3c0N2ZFptS3NCTXFQOGFLTlBaQXZjUGlIZ9IB6AFBVV95cUxPVHowV2xfYXpvMFpRQUt1bUVVVmlFbW9PMERacUJyVzVZRlVnN3d5cWdLTDRCQnVjTjJaWnczZGhnNzQ3Nkp1Xy1WWGRJUW1HM2ZUQWhzcFA2dldNVGZ1VDZYdTFGUGtRdURMdzA4R09nZ2ZBa3VScDN0ZHpRUWo5aExiV3hTYk1Gb1BJNnRDZGVrSXlhblpMV2NzTXBoTTAwZXNNZDF2TnRCOGdoLVViSDF2NUdzR1RhbS10SjBiZFNWUnBoRHg2ODFEaEo1T05ZRDRYVGhGTGxBVmlSbllmbmFXbjFTNnBT?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio extends Unlimited offer with JioHotstar subscription benefits till April 15,Kalinga TV,2025-04-07 17:24:23,https://news.google.com./read/CBMisAFBVV95cUxNamlHV3JxQUtaVVN4NlM5cENaTEczTnJsWFoyS2wzNC1RR3Q5d0ZNYk01VUV2YUg3SmxZR2lkQ21TZnRqTmVCTHQwMjZVdHB1LUxNWWFCMUlEMFp6aVNNM0pYUHMxbXhzU3NMd09EWXV4LVhaVEN1WklxeDg0Q296Q25uOHBsX2FXZmlkcEtiVFhJQ01XNzdCLUV1TUZScDQ0U1VzcWNPV1E4REdkWjFCRg?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Share Price Falls; Company Launches Loans Against Securities,NDTV Profit,2025-04-09 04:20:43,https://news.google.com./read/CBMipgFBVV95cUxNMVlGa2FabGd4Yi1HVU9NN05vR3ZTc2xtVFV2a2x0Wm5RdmE4TktJQXB2TlluaXE2UXZncl9WcDhLdElFRkpIemg3VFNpWFI3OVE4dXN6TnZiVUR1N05yUV9adm81RUtRMUpQaDl2aHZpclpBVjNSX1RscFVIS2Z1Sll3bC1kSi1RaEtfSm9EZlpOcDdmWTdLREdCaElvTnZ1REJSUTZn0gGrAUFVX3lxTE5QY2VYdzNON0N2bEpQdXNBZm10M3ZNdmpXSmNLYWl5dEhnRmFSZ2FFSWtUdk9jOHE3UWJwNE1CWlB2Z0pZRGVValAxSVhjem5vMU5RV3d2bXJ0WHU3VFlMbWpmZE5iYlA4NzZHTTAyekFNYU5jajNQZlVGVVd6WUR5aTE4dGNxWTlQVW12LThnaUNfZFZrbFVwSTRCVjM2ME9kSnpQNGpKYzY4WQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Airtel and Jio offer 90-day recharge plans: Which one is better?,India TV News,2025-04-07 14:58:45,https://news.google.com./read/CBMiwgFBVV95cUxPWEhoOF9Ld0VnLVlDNlUtQzVKMkFpbjVZangtbjhxMUpub2I3cGl4MU5za09wdGJocjZFN09zbzVHbzVBQ2lzVzY3dmJTSm5xYXVFZVBYb1B6bmlZWDQ3SE1KWHUyWUdEdWxiQklTMDU2UjFmUjBncFhFMnUwOXRNeVBBcGs0QVM0ektQRnRieUExeFprWXkzRVh5UnhDbExta24xa01mU01tZGFpUlI1QUx5TDVIV1pScWUycl8zRlRtZ9IBxwFBVV95cUxNZEFtd19kSkl2MTJVSDliT2l1aVdEbW5pZFRiRjZZS0dRMUd0ZElSMHlsT3pqYlpTbGhlUWcxSmd1SDQ1QlFXeVFPU2FMdWxkT3o5Y0dDVzVDNS1aMy1OYXlmVF9VZ0JoaWlGNnFKN2hVM0ZBLWNMZDlBcFB5dzhvcGt0LUczVC13eHlISFZkb0VTcHBCYXp2MTZxUlB5OHoya1o3R1VxQ1FoZEFNN3pIcDJLd2NjbldIblRVTzEwQjZtTFB4UmFZ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial Services share price down 44% from record high; analyst tells fresh short-term target,ET Now,2025-04-05 09:04:48,https://news.google.com./read/CBMi4wFBVV95cUxOYnJPUWpaY0J2MjA5QzhqUGp3QUpVSFVyRUZJbkRrb3ZUZk4ybWtwQXVnWXJDaVdheHE1Z0tEcDkxYUZPVW5xTmFvMFptdFVqSVlXczNuTnJPa096Q0V5WTdOcUNSZmhyRkhGNVpyWm9GVTdQY3hOOTcyVF95YmVZRzJpOFFRX29GYlpleGhqY3ZwVHNHTTBnTlFhVEFaemVfMFFyYkhvRjBvenJvQzBEZDZldnZXTUtaeFFkY3R1UEMwTkFWbUVsbUY0OUd2aFMxcHVvUVc1TGVObEU0dUhULVRiNNIB6AFBVV95cUxQYUdzb0lVVXFLNUhJbEZaQ1dwWHFFcG1sRHZDM2g3aTBmUmdhOWZIZXN1VzVUdXZ4T3NuZ0NuVVJPbXpob1ZfNzU3RGNlYi1PNHpMTXRuMDVBTExfN0NEdDJURkVDc04xUlVMZXZRc0FLbmRQQnZPNnIyQ2g4QXBLSWNuRzlDMGZ2WmJ3dXp5dXBaR0hpTlp2clc3TklZeUdwOXpKSUw2S0JpTzViN3Y0dy1RQnJvSXpOZUJTN29Sd20ydUJ0TzZhdFdtZ1BrNTZwaWF6dTBRS05UNVpkUmIxbEljOTNjTmh6?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Jio Financial, BlackRock invest Rs 66.5 crore in JV Jio BlackRock Investment Advisers",The Economic Times,2025-04-03 12:47:39,https://news.google.com./read/CBMi7wFBVV95cUxQQlM0UzRGbkpveXd4cnZpOExubm0wdUcxcFpvd2hzaVV2Yk42UHU3bFlPOTBjdXpvdlRXV2ZpSWVJbEFmZEJHdzgydk1yMXo2d0FGTkw4ZFR3Tld5bDUyYWRSSWpmemtfR1VWOXVwVEQ2YWk3YUVVRGtaVTFtQnAyLVpVSFdWaUJLMGluZExZMmZZR1d2VGZpM3RzTkhHSC1yTWlZNkxtUFJjX1ZOY2pwa2xwYVdMSXdhai1kbUZqR0JCb25ya0ZDcFB6NDRUVnJUbHdqZXVIWTBEMVY2dXUxMUR5azA4cnZOTlNvckt1MNIB9AFBVV95cUxObDUxOC1CLU51VUdEbmoxbE9ma2Fjdk9idUJPZWIwb2NzZ1BKNHlTSWFkUVY2aERlQkZuVl81X2dmcXU3UTlnQU5CS2ZHSUNNYlRhVGVGU29mV1RmYjBMSjNGQXpCN3RDZFZqMnI5dFZibzdUUE85SldqVGFDd2RVZUFkeDRMUVcxbjMtVGF4OHJyUW85ay02NlY0Z3YxeTVTbVZxb0phQzdWQWZMYmwza0JwSTcxS0xCOXNRbExTeURaLWc5OGRxSkhhMkttRjJsck1zSG5YZE5wc2xjWExKeUFXR0dYemVhYWhWdFllU0drdnFE?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Financial rallies as NBFC arm forays into digital LAS via app,Business Standard,2025-04-08 09:39:00,https://news.google.com./read/CBMi4AFBVV95cUxPQVZUNjkweXJNc2lvMkR3aXlDdVdRV2VjZ09rU0dEQm02bkUtd0ZIVVdkeVd6Z2h5OERvNFRnQTBpSnFrcVZuaDhlWEJvUEc0RkVacHl0WjBCR21iaUhrNkU0UG45ZnFVd1Q4NENIb24wUEROdG90aHJ3NkRWNnp2amZzQ01kcmZvRHNpLUNFakpKUlh6aEExaXdOR1Q3LWExem5ERUhpVkRLalF2R2tDQXgwdGtZUkRWUnZmQTJNY1lydlZfWnhrVU16LVdZYXNVbHQwLVJ4MEl0Ml9pUEtRMNIB5gFBVV95cUxNa2EwZHN5RW9kS01XVElKY190YU5BeC1Ja0lqZWVPTndCOFRNR3M1dkFncVJoMEZsVVBMQUgwRjFPeTFfdUhQNXFZY3FDSXhQZlVMbzdlSDFhRVQzbGpfTzhLMS10eWdsNG9WZ284UXRoY2w4U1JxdHRwMGgwbElhWlJiaVVaZV9XOUE1VFVzMjdaazlHRGh2Rk9VYVVGaDJtaWVtOUdCb0lQUHVwcnFjN0JKVVY3eVpSSVlhMGhTbXZmZTNKZEJONUpjMDVyNU1mNHBSY3o4VWIyZWlIY1ZNNnZZQ2hJdw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"BSNL refutes Rs 1,757-crore loss claim over Reliance Jio billing issue",Communications Today,2025-04-09 03:12:47,https://news.google.com./read/CBMirAFBVV95cUxQeUlNMHBFcGsySmxXVUpUVjJfNmdSakRsRUtvaDlCTHA2LWdJcGFnRHhiUTduUG5JN1UxUHhhR2gtbjhiQTZwR1BBWWl2M21TSUdDRUJObmRKelNyZ0dYUDU2dDlWREFoMWI4SnRUV0p3YkUyc19NM2ZmSldvVVB6eGJJR3h2NkZUM002QVZlVnNCWUl1RVFXZU1RY3Jmc1U1QTZJcWZKemdUTlRf?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio extends free IPL streaming offer on JioHotstar until April 15: Full list of plans and benefits,Business Today,2025-04-07 07:05:46,https://news.google.com./read/CBMi-gFBVV95cUxNa2RPX0hlOFFDNEt0SWZqajZnSzB1ZmUwaV9XRE55NUpHWHhmTmVQYUFTaVQ3RjBCRlBaLUprb1d4UVVDemVyTlRjWjhxTW1VaUxPRnpJRmIyQTFCbVZxVUdtelpfenNPMjdkV3lseHBVOHlHT0ZrU0ZqUnRvbXdOMEpkWVYwSmNZZDlBWk1VRjJPT1R0S0ZnT2ZoWk9INFl3elY1Tjh1dnpJYjYwU1paclBFd0NvYndZemttVDd0M2FGYW9OQXE2aERkeVRCY0d3T3FDQU9UQldpc3RPV0RmRElRYmk1ZVNYZUkzaWdOOFh5czNNVTZNaU1n?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,BSNL says CAG finding of revenue loss from Reliance Jio pact ‘erroneously overestimated’,ET Telecom,2025-04-08 07:46:52,https://news.google.com./read/CBMizgFBVV95cUxNX3V0cmhES1lYcVRaamhEZEV2RnVSUDkya2JqOHN1N2lXS0hTemxrS1NkRG9fTEViZkNYaDRKUjJUQ21XM1BWSnR3Tm4wTkp5ZFZYc3lSd29waVZXQ21ybTZBVkp4UFB6Y1VfOTJvNVczQ0ZhSW1EcGtMOWh2VXhvRGJRaVhLcXRIWHVwanU3Q2kzWWZrSTE2WTZYc2NWOEs0S25vZFgxTmZ3ZlBUZ3V4VFpJQ3VmODRTYmh0M0JZcVJ5eWQwVER1UFdfaEN1QdIB0wFBVV95cUxNMThyOTlDbXBjYk1TZTc3X2VaY1NZaEJQdlpMaVdMY1hoUEEzdzRkRy1CZHpUN1RGT01rNE5UdkctMk9obTgwYkNaTzNUT1BuV3ZNa1Vfb2tXZmd4NDNwdXhGYlZtSkIzZnZ1RGxBeXhlRFpjSU9vYlVaajlrVEdzeDNybkNiaGVxbEwyNHVDQW5jandDU0xHTkxJNi1EaGRNMU9LQkpRNzF5bHRrcWxPZTdEV3JiSTg4S0prWU9ZX2Noam1mQjJwdlJUN20wb1VOQUpB?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"How BSNL's 'Reliance Jio mistake' may have cost the government Rs 1,757 crore",Times of India,2025-04-02 18:48:00,https://news.google.com./read/CBMi7AFBVV95cUxQNkcwU1g1UVNKZkwzTVc5S0NxdGc3SWVfdHFJYVVBRk9nZ3VQX3VPQUdiYnd0Qi1qSlVQMl9Kdnp3WkVSdllGNzdFMjl1allNbElkZC1hZ0VFMndWY2lyOEhwbGhzemQxaWJTU05td29WZUYwUXlEM3FDSkRBa19Ya0gzNDlmcFBVM1R5SnJOZkppLWdvakFuQmJINWkxMU0wUVQ0djljNjktSUx4X29XbldxakRGeTJfc2k5eXM1bGtPdjd6RkVvcHIyQ0xObHBEUHZ6dWVlM0V6MTNWNkJHZ2tuMG9yekswTDUyUdIB8gFBVV95cUxORjB3WkpZSjBycTJYWWZVUDF5NzFjazhpdGc1WWRITi13YWx6SmN1eDVCZ0hhQko1MnJUdUhyZTFfUjB2bnlneEFTMUd6UlJuX0FhR2tSWHQ1Z2hibkp5cV95d21mU1FqTUVKcEJwcHNRbEU0NVV5M3RBaTBMUG9oWng2TFNTQmlaUkd5bkRsQnZlUF9Fczg2Z3h4R2JNZkhnZlFqVFFNLXI5RWh0a1dMRUY5bWZka0lIR0piN1Z0OE5aeUdsenZCVllLX2ZWdnQyaDI3VWQ5VzY2Q21fS1FrSmRTeUpyS3VCUDF6bHlJM1BsZw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio rolls out super fast mmWave 5G in 21 states: What it means for you,Business Today,2025-04-02 06:07:07,https://news.google.com./read/CBMi1AFBVV95cUxOdXZ3Rk5fNDhKZkUxeG1ERW1HNk1zeXJhRElJYWlpRHppTnJCbmFIbnRIbGh3aDR4SnNFVTBkeXRTRWJzNmg1WFZ5UVd3ZmMyUHh5NkxjTmJsMzZWSG9xM1pRYjlkNFFQSURLVzlFZUotR01SSE9tY1hMMWwxY1JpSXRNckw3a0lfNGllOGo0WnROS1JYa09vTzNKY3dsY0FrZ3NsWFM0Z25GM2g3S1hzQkN6MVZuLWxqRXhpVzJTZHRyOWx4dC1SSG5vbUNJSVZjRlRXaQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Finance launches digital loan against securities product,BusinessLine,2025-04-08 12:11:15,https://news.google.com./read/CBMi0AFBVV95cUxQRm1rQnpMMksyeDN6dlQ5c1hIN19YTnJTdmN1b0VZSUdCaEJNM0JaVEd2ZDF6MzI0a3FDZ3BfWjdHYWRFbmNnZ1hCelNSajM4XzRJUVlNSWtNOGhRRm1oVnZfbzJla3RjM1pWb0dYN2FpRmFxM19uVVRLNzVoX09TdWRNOF84UHZOeHhjeERzVDc0bVB1am04MlNyU1hvVWhLdlpnNjVaSFg5Vkl3UmtleVpGQWZ4LWhCX2FqUjV2c0pGT2NXNllrNW1MMHZvZmp30gHXAUFVX3lxTE56bmRuSGZpeC1OdUtnV0FrVVVKUERRSUx1Q3pwbTdXd1kzU2pzd3NkSjZCZE40dldRckdrZkpKcjkwamEzcXRPWlhrRDJkVkpzLW5pWERIdlU3a1VUOGRZamlDS05naVUzWEpWNWVXdGR1UW1tZU5qZXMyVGp2ODZXcnBmYVJzTWFhdWlGckVhdnVfTDFFVUlDYUhQQnJla1JiWkg2WEFESjZpVDY5a0prbnlRQ0pXMUhlVWo0eHY5MHp3ajAxOU8yZWpKQjY1VGtnU05sblJV?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Q4FY25 will bring revenue growth for Airtel & Jio, Vi will lag",Communications Today,2025-04-08 02:42:50,https://news.google.com./read/CBMinwFBVV95cUxPVlVVQkdDa25HZVNNVTMyN1FvQkE2M2JsaHd6YnNYOG5SZTVVNmR4bzNNRkpqWlI2YW1GRS12ckt5b0daVjBlTGlwN1cwemh2NG5fSkJrLVI4WU0zT0lUYWZBNHA5ZXZiUWpJeVJnU1phNW1fLS1ZQ1hNb09kWVhNUXM5aXNUN05yQWp6ZFRGekZtRUhvZUhVX255eGFVRjA?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Mukesh Ambani hits jackpot, Campa Cola crosses Rs 10000000000 revenue in just…, secures more than…, is this J",India.Com,2025-04-07 08:25:15,https://news.google.com./read/CBMiswJBVV95cUxPZGdxMTZad3Nfd2w0MUlaNC1ZbWNCbk5PVEcxWVhUUUZnZmVpNEd6cXhRNHJMUWpIUEU0NXNWTnlhTVdISTc1QUlTN2g1aFQtSnlBN1VFSk96RTFiSFZZQUZ6dVZMdXJvX1F3bmx3XzMwNUtqcVlsUmExd2pZODZveGozOGJoNklqY3BxLWFUekFnMzBpY0RuMnZSSVFmUk1hMEVQLTQ2N0NHeEJ2TGN1bnlfWXZ3ZzA2djdmZW5WMXdEeG9qRC1mUFJIajNrTVFqelBIb3Q3Qk9zVTZ3NGdxZk92TDBsS2Nmc0Nuc0UwVW9Ddk12T2tsUklQcFg0UWQyeThyaHZqOXptWjJXbHAxWEhIVHJlREJHSVA4TXU1YlNSSWtmTUNvTGFiaXpPSGVpRG9N0gG4AkFVX3lxTE52WERtRkY3LXZUWGs1OUNuc2k4S01IdXFWUDkxdktiQVRrZjRjNGZZLUtET2RsQ2ZzSktSLXJRTWtVX1lCdlY2dWdQbjF1YkdxbFNma0R1X1RQRVVCVFF1MFViejN0cHFLaDRqY25hSFhrQm9PRFBXRS1ZbWxEZDAwTHo3NXVTdUdTc3ZUYnQtRGVJYzFOajhfMTZ3SElKZUVIY2ZzVThXb2JUYnpYUl84VnRlcTdaNHc3M1g3dUtnRlNLY0N5U0MtLW1naFZpYVBOX1A5UHJXV1BTNVdmeWRFWWd4dmgwT202RDB5NkxhQmVQVmo4UzhjbXh3NWJXY3l1ckxTN1diR2pQdW9EWjRNT2lndWhpMFYyUXU1a3lvRnFvZjRwUzRpalh2S29yNkRVZUVGVnZ6UQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Reliance Jio launches new plan, now you will get unlimited calling for 98 days",informalnewz,2025-04-07 05:42:03,https://news.google.com./read/CBMiqwFBVV95cUxNbE1OOXNvRjlhdl9BbXJfRjNQMzVWbEZPS1V2bFJmd0hVdGVzbXM5SXJfZzFIZVB5YjIxVVkwY1MwaWRneGtqT0d6QTlrVHB6Z0xyb0dXSlhWRE0taXRFX2Y5bTlJNVNnanR4QVAydG9FUExjejVKSWdvYVp3dWRCZTZUU1dnOGl2UkNSVVZTVFBhYlVIZ21Za2hfaGtnUWpPRDNadlhfNURUWm_SAasBQVVfeXFMTWxNTjlzb0Y5YXZfQW1yX0YzUDM1VmxGT0tVdmxSZndIVXRlc21zOUlyX2cxSGVQeWIyMVVZMGNTMGlkZ3hrak9HekE5a1RwemdMcm9HV0pYVkRNLWl0RV9mOW05STVTZ2p0eEFQMnRvRVBMY3o1Sklnb2Fad3VkQmU2VFNXZzhpdlJDUlVWU1RQYWJVSGdtWWtoX2hrZ1FqT0QzWnZYXzVEVFpv?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,Jio Finance Launches Digital Loan Against Securities,Rediff MoneyWiz,2025-04-08 11:14:11,https://news.google.com./read/CBMipwFBVV95cUxNQ2ptR2ZhaVl6ZWlBM2lQaGQ5SWNCTG4xWC1XQjBDdjVWLXdtOEtKRjNJcGNYcnFpYXlZd2wtd20wT1hyVjNWNGw3NklqRVpiOU5hWm1ObERxeFptS2RSeGhqbVhjTkRwSjdGTUJCYmxKRUQ2eEZ6YkhzTHdUdVByNVlwSE1SUm51R3lxYTlHNXdCUDdnTlZUSXczeHF6bnZYc1NXR1ljVdIBrAFBVV95cUxQMTJmZVhtZFhpcTc1NzljT0dNLVY0TlpCdTVJZ3ZhNXhISXY4NE1mUFdXT1BTN1E2b2xVcEllWU1JZEFycThHZ0VESkNvcXhLT3ZoTkZXR1hVYW9JRUp5X3pWdWl1M2wzVFBYUm03Y0FHSzYzM2lNeTRSQmRTRXM4eWlWSnQ2M1lkLWV3cHpiSXJSV1ROUElXcnNKU2JrXzFPRWNvWFY3R1ZUYXJC?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Coverage Maps: Airtel, Jio, Vi Comply, BSNL and MTNL Yet to Follow, Says TRAI",TelecomTalk,2025-04-09 15:40:34,https://news.google.com./read/CBMiiwFBVV95cUxNdVM5SFowSDAzclcwdjRVSjFqcUxLV0ZUeU9qUU8tZGhVaUJIOXJ5VkJVTmctNFRvS3ZCbnBKbzRQZHR0ZFhmQ1hpZTVXYzV2X2VoTDJhMTZiMDhGaW0zVzNrRFNWZHBZQVhuOV9JVnNSbXJ6NnpsbnNLREZmaER2RkJOMXRXSWhwdXR3?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"No loss in Jio billing, says BSNL as it counters CAG's ₹1,757-crore finding",MSN,2025-04-09 10:47:46,https://news.google.com./read/CBMi6gFBVV95cUxQOEItbHZVc1VCWDFPSllXZXk2S25BZUkxU0JBMUlJWlQweldSeDMtcmplczd5OHNWa0NhWWh6b1hJbHRTc19hcVlsM2Nzd3N6NlYxNFhaeUpEcHRuQ2s2QlVhY2hycU9RT3BRSGJIaU9HZmJaU1hiWk1VUVpRbnR4OHRuWjZvNEhvRWZ3TkthSE5UMTBYY1VkZzR3OUY5V1dfMWlnclRnS1JnOFRSWVFNWGI5SVVQbFNvMXhTa2tieUlJVjlFaVRJZUFkNlgxQ1FsRVZOZlJCcVBLNzBYenRKUS1JSnVBNElDTGc?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Mukesh Ambani disrupts another market after Jio with…, Campa Cola crosses Rs 10000000000 in just…",India.Com,2025-04-08 15:55:13,https://news.google.com./read/CBMi8AFBVV95cUxNMlYyaHdtUFlUTTlqblNfMXQ0OWZPb0tFVFR3YklJak1rWGRRTFE2a01RQWNiWnRfTTBVVmxNU3BtT1hHWThFQW9HMm94dUYwaE9vSG81WGdKSE4xemR2cDc1S2JYS2x2aHZkZWEwWElyc0gzTU1yT0NIUFVLQ2Q5WUYtTlpvWlN1TTBBNWxjaW9EUEdVNW9MelM5WEEwNXJFaUpIemJTd3lDbmRYbUhUSFRZOElaYmx6TEd5SHYyOXVNVUYzY1NuemhXOEZOZ2dyZXctc0NyNko2aTRicVdVV0EzNHVnWm5hTU90UFhkNVfSAfYBQVVfeXFMTWtmZzk4bkY4OUxobUtsam04YzVXby1Fdk9zRFBXV0QxenAxZW5jQ1hVRmNURkZ2S2t5b3lnNVk3UGY5UGp3NXQ3TVI0LXgyeU1zNFUzSnRKRXFpQ0p6Q3loMXhjSVlLSi1uRzFzdlJjaXJHR0NnSmh6MDRuUFoya0NjSGlja3dyZEctWjg5MjRkX3JjWmtNLWlZN1oyakUtTGcyNVNNSU1kdGE2MDZEVmlLdkVvZXdVcUE1SngtV0x5QzRIMkE1Ry1DRHRMYk5ieUM2OS1xTlUxdks2WnpqVkFRVWsyVnppYThHNHdtcEFEYzdtT3B3?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Government loses ₹1,757 crore as BSNL fails to bill Reliance Jio for sharing infra: CAG",The Hindu,2025-04-02 07:00:00,https://news.google.com./read/CBMi2wFBVV95cUxQeXh0cUNHcms1LTdQaW0yOHZYbDZ1cnd0SjAzSm9Oc1o1TUk4VUtNVUVHakptbDZRamF0SURiUGpsSTFfMEg4RnNrdFNqTDc5V0RpOHdSc2dKU2JUMS1Ndms4djJXRXFFbjNWTGdfczlzVDZ3ZzU5QW1ldDgtOHlUaHhuVUo4Q2dZUFNKLTkzWmRQWnhfeWRvWDREMlcxbzVHNmtUSHBnV0k5RlNORzFtWG0yMW9oXzdadXVuWGRvdkJWNXBmYVI5U01NSFN2Snlwb0NoT3Z3aksyVUXSAeIBQVVfeXFMT2FYNE5UcFNEb0ptMkhNMzQ0MG9sVXRMTHh4X1hlQk1TTVMyM0wzcWNBQkt6VHh2X2txYVp6dEprdHJNUlVHaC04RnBKcG1YdnRXX3g0SDNwMzhadHB0dUZhVmFPRnM4NEdTVlFFSGVlNGNkQU5TRGVwR3ZFQ2M4TnI1b0JqT2tSXzdZV1hnUHVneWVmZjdyRHBWbjFUZ0E0RWFETGtXUFNFd0o4LVhXMmYwMER4dTNYWDJIZFZmcm1JVUEzVVBCVVN4c0NTZHVmclI4MmtxSDRSRFJiZ003X3p1dw?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,This Prepaid Plan by Reliance Jio offers combo plan of Zee5 and SonyLIV,Kalinga TV,2025-04-05 16:18:26,https://news.google.com./read/CBMipgFBVV95cUxPSGhvd3JhTzEyNDl5eDM2MTRFVDBRQ3RSSHN4TjJWNFl2dldQZmFQUzEtS0N6a1F5MmFoS0lyXzhQVERKR0F1RDBmd3VvVFZqUGNlQUhjamdmRVpNR1REcWZUSHJuSlBVR2M2czVKSU9DdkZvWW1KRUgtT2hGdHZVZGFSMUtvUnpmNEcyRkljM2lhZmw2emsySFFkNTNBZ2hibWVkaEJR?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Govt loses Rs 1,757 cr as BSNL fails to bill Reliance Jio for sharing infra: CAG",The Economic Times,2025-04-01 07:00:00,https://news.google.com./read/CBMi9AFBVV95cUxPZGJuRS1MZGlCc3YxRzJPUnU5S2prV3dtc19ueUZrVWtQQmg4ZVpwdWxrX0dSdlVUeFhseEZvQVhTRWNaM3R1T2lzMHBiVko5OWdpY0JWT2xlU2xTZURzdGlkcjhVSk4zdS1iZ2o1LVVaQVZncUxMUGp1UnFXcTZIUl9ObW8waVRweWlxRlVxZ282YVd4MG5ZVV9VemdtUUdCUzlpV0lPNnhFZ05wcWNFM0RxcGNDRkxrSVdocVlYVDZrUEExT19MSC1hM2s3TlpkWUcteUFIREZaV0JKaENvUGdOcmZ2REFZcUM5Tk41NWg4aURm0gH6AUFVX3lxTE9WSHYtZ1RYMWF2WkROekVKak4xN1drNlBJc3FWVjZZMEJFYlllTnNra3d0RUhSTkkxek1jZ3U2S05MYlR0MnE1NXFvMWVFX1hhUEFEOVhpLU5QczItQWZNUEl3empOWU1Uamdna3IxQVB3MWw3SS1XLWJVMXg5ZVJvbUw2d3hVRVJTbFd6XzBFMW82UUs2WFpQUE9TbnU5UnVZaEp0UzE3djk5Yy14LXBWNXo0WDRlMXpZU0VNMmRZc1pPLWZRNVhJcEFObjNib1Rid1ZKekg2NzVVYk9ReGRsdWtXY0ZOMUtELUZ2cVBpSmJTaFRIWm5fRHc?hl=en-IN&gl=IN&ceid=IN%3Aen
Jio,"Reliance Jio, Airtel’s revenue may rise in Q4FY25, Vodafone Idea to decline: Analysts",ET Telecom,2025-04-07 09:22:43,https://news.google.com./read/CBMi5AFBVV95cUxNemJLZE01eG50ZHQ3RnFoRWEwcTlUWmhuX0lqeVVGUUhhY2JqdENMNnItNTdFekM5Y3BRR2NUNTIwY3F3WURfM2NJQkZZeFJkMTVPMy1uUGNTRko1ZDJGY25iYlNLVVA4bW11bkRpOXNGREwwbjFKaGsxYjByNS1xOVRWRzJJV0JjMXRPRW5WZVZ3MzBER3lxZHdBcWhxYlUzTHd0R1QwQXhKTXdLY094NnBDN2JpaWxza09WMUZRSGhxRGdrYmtXREdEM3RkalRVbHlMUFB1LVBTSHdaa0tHajV2QmzSAeoBQVVfeXFMTXI1ZmRhTlJGRjRpc2ZqOVpSRXBWQTJudk12SUpMV3NWQkc4eDhpY0VDZzBqQWhESjhvTEtjdTZ1Q3QtUnlUOE01VV85T0hCWlJfc0RrQW5XTjY2QzFmaExpUzRGd0QwUHhmcndTbE51WUlSWDNQbjcweG54clcwX1BTT0ZGSVJUdmJ2djFsNTNieVBFWmdxSm5Rbm1SWGt2QkVlQjNueTU3QkhXbk5TNG1zZDJRcEROQWl0N2hRb1B2TFQ4aFBkRWNGWjlzOE5lT1NxTmgzbmRlbXJCdFlNNElBOHRMOGdyeGxR?hl=en-IN&gl=IN&ceid=IN%3Aen
